"","suburb","breed","n","latitude","longitude"
"1725","Bridgeman Downs","Pug",11,-27.355,152.9942
"1726","Bridgeman Downs","Rhodesian Ridgeback",8,-27.355,152.9942
"1727","Bridgeman Downs","Rottweiler",13,-27.355,152.9942
"1728","Bridgeman Downs","Samoyed",2,-27.355,152.9942
"1729","Bridgeman Downs","Schipperke",2,-27.355,152.9942
"1730","Bridgeman Downs","Schnauzer",19,-27.355,152.9942
"1731","Bridgeman Downs","Schnauzer (Miniature)",7,-27.355,152.9942
"1732","Bridgeman Downs","Scottish Terrier",2,-27.355,152.9942
"1733","Bridgeman Downs","Shar Pei",1,-27.355,152.9942
"1734","Bridgeman Downs","Shetland Sheepdog",5,-27.355,152.9942
"1735","Bridgeman Downs","Shih Tzu",40,-27.355,152.9942
"1736","Bridgeman Downs","Siberian Husky",7,-27.355,152.9942
"1737","Bridgeman Downs","Small Cross Breed",2,-27.355,152.9942
"1738","Bridgeman Downs","Smooth Collie",1,-27.355,152.9942
"1739","Bridgeman Downs","St Bernard",1,-27.355,152.9942
"1740","Bridgeman Downs","Staffordshire Bull Terrier",62,-27.355,152.9942
"1741","Bridgeman Downs","Stag Hound",1,-27.355,152.9942
"1742","Bridgeman Downs","Tenterfield Terrier",2,-27.355,152.9942
"1743","Bridgeman Downs","Tibetan Spaniel",5,-27.355,152.9942
"1744","Bridgeman Downs","Unknown",10,-27.355,152.9942
"1745","Bridgeman Downs","Weimaraner",2,-27.355,152.9942
"1746","Bridgeman Downs","Welsh Corgi",3,-27.355,152.9942
"1747","Bridgeman Downs","West Highland White Terrier",9,-27.355,152.9942
"1748","Bridgeman Downs","Whippet",2,-27.355,152.9942
"1749","Bridgeman Downs","Yorkshire Terrier",2,-27.355,152.9942
"1750","Brighton","Afghan Hound",1,-27.2944002,153.0509868
"1751","Brighton","Airedale Terrier",2,-27.2944002,153.0509868
"1752","Brighton","Akita",2,-27.2944002,153.0509868
"1753","Brighton","American Staffordshire Terrier",32,-27.2944002,153.0509868
"1754","Brighton","Australian Cattle Dog",57,-27.2944002,153.0509868
"1755","Brighton","Australian Kelpie",72,-27.2944002,153.0509868
"1756","Brighton","Australian Koolie",1,-27.2944002,153.0509868
"1757","Brighton","Australian Shepherd",10,-27.2944002,153.0509868
"1758","Brighton","Australian Silky Terrier",13,-27.2944002,153.0509868
"1759","Brighton","Australian Terrier",6,-27.2944002,153.0509868
"1760","Brighton","Basset Hound",1,-27.2944002,153.0509868
"1761","Brighton","Beagle",13,-27.2944002,153.0509868
"1762","Brighton","Bearded Collie",2,-27.2944002,153.0509868
"1763","Brighton","Belgian Shepherd",5,-27.2944002,153.0509868
"1764","Brighton","Bernese Mountain Dog",4,-27.2944002,153.0509868
"1765","Brighton","Bichon Frise",6,-27.2944002,153.0509868
"1766","Brighton","Bluetick Coonhound",1,-27.2944002,153.0509868
"1767","Brighton","Border Collie",100,-27.2944002,153.0509868
"1768","Brighton","Border Terrier",1,-27.2944002,153.0509868
"1769","Brighton","Boston Terrier",2,-27.2944002,153.0509868
"1770","Brighton","Boxer",18,-27.2944002,153.0509868
"1771","Brighton","British Bulldog",11,-27.2944002,153.0509868
"1772","Brighton","Brittany",1,-27.2944002,153.0509868
"1773","Brighton","Bull Arab",26,-27.2944002,153.0509868
"1774","Brighton","Bull Terrier",7,-27.2944002,153.0509868
"1775","Brighton","Bulldog",5,-27.2944002,153.0509868
"1776","Brighton","Bullmastiff",5,-27.2944002,153.0509868
"1777","Brighton","Cairn Terrier",3,-27.2944002,153.0509868
"1778","Brighton","Cavalier King Charles Spaniel",55,-27.2944002,153.0509868
"1779","Brighton","Chihuahua",19,-27.2944002,153.0509868
"1780","Brighton","Chihuahua (Long Coat)",1,-27.2944002,153.0509868
"1781","Brighton","Chinese Crested Dog",1,-27.2944002,153.0509868
"1782","Brighton","Cocker Spaniel",36,-27.2944002,153.0509868
"1783","Brighton","Dachshund",36,-27.2944002,153.0509868
"1784","Brighton","Dalmatian",5,-27.2944002,153.0509868
"1785","Brighton","Dobermann",4,-27.2944002,153.0509868
"1786","Brighton","Dogue de Bordeaux",3,-27.2944002,153.0509868
"1787","Brighton","English Springer Spaniel",5,-27.2944002,153.0509868
"1788","Brighton","English Toy Terrier",1,-27.2944002,153.0509868
"1789","Brighton","Fox Terrier",44,-27.2944002,153.0509868
"1790","Brighton","Fox Terrier (Smooth)",2,-27.2944002,153.0509868
"1791","Brighton","Fox Terrier (Wire)",2,-27.2944002,153.0509868
"1792","Brighton","French Bulldog",15,-27.2944002,153.0509868
"1793","Brighton","German Shepherd Dog",35,-27.2944002,153.0509868
"1794","Brighton","German Shorthaired Pointer",2,-27.2944002,153.0509868
"1795","Brighton","German Spitz",1,-27.2944002,153.0509868
"1796","Brighton","German Wirehaired Pointer",1,-27.2944002,153.0509868
"1797","Brighton","Golden Retriever",49,-27.2944002,153.0509868
"1798","Brighton","Great Dane",18,-27.2944002,153.0509868
"1799","Brighton","Greyhound",23,-27.2944002,153.0509868
"1800","Brighton","Havanese",1,-27.2944002,153.0509868
"1801","Brighton","Hungarian Vizsla",5,-27.2944002,153.0509868
"1802","Brighton","Irish Setter",2,-27.2944002,153.0509868
"1803","Brighton","Irish Wolfhound",10,-27.2944002,153.0509868
"1804","Brighton","Italian Greyhound",2,-27.2944002,153.0509868
"1805","Brighton","Jack Russell Terrier",43,-27.2944002,153.0509868
"1806","Brighton","Japanese Spitz",2,-27.2944002,153.0509868
"1807","Brighton","Keeshond",3,-27.2944002,153.0509868
"1808","Brighton","King Charles Spaniel",3,-27.2944002,153.0509868
"1809","Brighton","Labrador Retriever",127,-27.2944002,153.0509868
"1810","Brighton","Large Cross Breed",1,-27.2944002,153.0509868
"1811","Brighton","Lhasa Apso",6,-27.2944002,153.0509868
"1812","Brighton","Maltese",70,-27.2944002,153.0509868
"1813","Brighton","Maremma Sheepdog",2,-27.2944002,153.0509868
"1814","Brighton","Mastiff",13,-27.2944002,153.0509868
"1815","Brighton","Medium Cross Breed",3,-27.2944002,153.0509868
"1816","Brighton","Miniature Pinscher",3,-27.2944002,153.0509868
"1817","Brighton","Neapolitan Mastiff",4,-27.2944002,153.0509868
"1818","Brighton","Papillon",4,-27.2944002,153.0509868
"1819","Brighton","Pekingese",1,-27.2944002,153.0509868
"1820","Brighton","Pointer",3,-27.2944002,153.0509868
"1821","Brighton","Pomeranian",7,-27.2944002,153.0509868
"1822","Brighton","Poodle",55,-27.2944002,153.0509868
"1823","Brighton","Poodle (Miniature)",11,-27.2944002,153.0509868
"1824","Brighton","Poodle (Standard)",4,-27.2944002,153.0509868
"1825","Brighton","Poodle (Toy)",10,-27.2944002,153.0509868
"1826","Brighton","Pug",16,-27.2944002,153.0509868
"1827","Brighton","Rhodesian Ridgeback",17,-27.2944002,153.0509868
"1828","Brighton","Rottweiler",13,-27.2944002,153.0509868
"1829","Brighton","Rough Collie",2,-27.2944002,153.0509868
"1830","Brighton","Saluki",1,-27.2944002,153.0509868
"1831","Brighton","Samoyed",1,-27.2944002,153.0509868
"1832","Brighton","Schipperke",1,-27.2944002,153.0509868
"1833","Brighton","Schnauzer",6,-27.2944002,153.0509868
"1834","Brighton","Schnauzer (Miniature)",7,-27.2944002,153.0509868
"1835","Brighton","Scottish Terrier",1,-27.2944002,153.0509868
"1836","Brighton","Shar Pei",3,-27.2944002,153.0509868
"1837","Brighton","Shih Tzu",37,-27.2944002,153.0509868
"1838","Brighton","Siberian Husky",3,-27.2944002,153.0509868
"1839","Brighton","Small Cross Breed",2,-27.2944002,153.0509868
"1840","Brighton","Staffordshire Bull Terrier",113,-27.2944002,153.0509868
"1841","Brighton","Tenterfield Terrier",12,-27.2944002,153.0509868
"1842","Brighton","Tibetan Spaniel",8,-27.2944002,153.0509868
"1843","Brighton","Unknown",6,-27.2944002,153.0509868
"1844","Brighton","Weimaraner",1,-27.2944002,153.0509868
"1845","Brighton","Welsh Corgi (Pembroke)",1,-27.2944002,153.0509868
"1846","Brighton","West Highland White Terrier",10,-27.2944002,153.0509868
"1847","Brighton","Whippet",9,-27.2944002,153.0509868
"1848","Brighton","White Swiss Shepherd Dog",1,-27.2944002,153.0509868
"1849","Brighton","Yorkshire Terrier",1,-27.2944002,153.0509868
"1850","Brisbane Airport","Cane Corso",1,-27.3942144,153.1218303
"1851","Brisbane City","American Staffordshire Terrier",1,-27.4704528,153.0260341
"1852","Brisbane City","Australian Cattle Dog",1,-27.4704528,153.0260341
"1853","Brisbane City","Australian Kelpie",1,-27.4704528,153.0260341
"1854","Brisbane City","Australian Shepherd",1,-27.4704528,153.0260341
"1855","Brisbane City","Australian Silky Terrier",2,-27.4704528,153.0260341
"1856","Brisbane City","Australian Terrier",1,-27.4704528,153.0260341
"1857","Brisbane City","Basset Fauve de Bretagne",1,-27.4704528,153.0260341
"1858","Brisbane City","Beagle",2,-27.4704528,153.0260341
"1859","Brisbane City","Bichon Frise",6,-27.4704528,153.0260341
"1860","Brisbane City","Border Collie",1,-27.4704528,153.0260341
"1861","Brisbane City","Boston Terrier",1,-27.4704528,153.0260341
"1862","Brisbane City","British Bulldog",1,-27.4704528,153.0260341
"1863","Brisbane City","Cavalier King Charles Spaniel",25,-27.4704528,153.0260341
"1864","Brisbane City","Chihuahua",6,-27.4704528,153.0260341
"1865","Brisbane City","Chihuahua (Long Coat)",1,-27.4704528,153.0260341
"1866","Brisbane City","Chinese Crested Dog",1,-27.4704528,153.0260341
"1867","Brisbane City","Cocker Spaniel",7,-27.4704528,153.0260341
"1868","Brisbane City","Dachshund",11,-27.4704528,153.0260341
"1869","Brisbane City","Fox Terrier",6,-27.4704528,153.0260341
"1870","Brisbane City","French Bulldog",4,-27.4704528,153.0260341
"1871","Brisbane City","German Shepherd Dog",1,-27.4704528,153.0260341
"1872","Brisbane City","Golden Retriever",2,-27.4704528,153.0260341
"1873","Brisbane City","Great Dane",1,-27.4704528,153.0260341
"1874","Brisbane City","Greyhound",1,-27.4704528,153.0260341
"1875","Brisbane City","Griffon Bruxellois",2,-27.4704528,153.0260341
"1876","Brisbane City","Italian Greyhound",3,-27.4704528,153.0260341
"1877","Brisbane City","Jack Russell Terrier",7,-27.4704528,153.0260341
"1878","Brisbane City","Japanese Spitz",2,-27.4704528,153.0260341
"1879","Brisbane City","King Charles Spaniel",5,-27.4704528,153.0260341
"1880","Brisbane City","Labrador Retriever",6,-27.4704528,153.0260341
"1881","Brisbane City","Lhasa Apso",5,-27.4704528,153.0260341
"1882","Brisbane City","Maltese",21,-27.4704528,153.0260341
"1883","Brisbane City","Norfolk Terrier",1,-27.4704528,153.0260341
"1884","Brisbane City","Nova Scotia Duck Tolling Retriever",1,-27.4704528,153.0260341
"1885","Brisbane City","Old English Sheepdog",1,-27.4704528,153.0260341
"1886","Brisbane City","Pomeranian",4,-27.4704528,153.0260341
"1887","Brisbane City","Poodle",13,-27.4704528,153.0260341
"1888","Brisbane City","Poodle (Miniature)",5,-27.4704528,153.0260341
"1889","Brisbane City","Poodle (Toy)",9,-27.4704528,153.0260341
"1890","Brisbane City","Portuguese Water Dog",1,-27.4704528,153.0260341
"1891","Brisbane City","Pug",4,-27.4704528,153.0260341
"1892","Brisbane City","Rottweiler",1,-27.4704528,153.0260341
"1893","Brisbane City","Samoyed",2,-27.4704528,153.0260341
"1894","Brisbane City","Schnauzer",4,-27.4704528,153.0260341
"1895","Brisbane City","Schnauzer (Miniature)",2,-27.4704528,153.0260341
"1896","Brisbane City","Shar Pei",1,-27.4704528,153.0260341
"1897","Brisbane City","Shih Tzu",8,-27.4704528,153.0260341
"1898","Brisbane City","Staffordshire Bull Terrier",5,-27.4704528,153.0260341
"1899","Brisbane City","Tenterfield Terrier",2,-27.4704528,153.0260341
"1900","Brisbane City","Tibetan Spaniel",2,-27.4704528,153.0260341
"1901","Brisbane City","West Highland White Terrier",2,-27.4704528,153.0260341
"1902","Brisbane City","Whippet",3,-27.4704528,153.0260341
"1903","Brisbane City","Yorkshire Terrier",2,-27.4704528,153.0260341
"1904","Brookfield","Airedale Terrier",1,-27.4946276,152.9088908
"1905","Brookfield","American Staffordshire Terrier",5,-27.4946276,152.9088908
"1906","Brookfield","Anatolian Shepherd Dog",1,-27.4946276,152.9088908
"1907","Brookfield","Australian Cattle Dog",15,-27.4946276,152.9088908
"1908","Brookfield","Australian Kelpie",34,-27.4946276,152.9088908
"1909","Brookfield","Australian Koolie",3,-27.4946276,152.9088908
"1910","Brookfield","Australian Shepherd",2,-27.4946276,152.9088908
"1911","Brookfield","Australian Silky Terrier",2,-27.4946276,152.9088908
"1912","Brookfield","Australian Terrier",3,-27.4946276,152.9088908
"1913","Brookfield","Beagle",5,-27.4946276,152.9088908
"1914","Brookfield","Bernese Mountain Dog",2,-27.4946276,152.9088908
"1915","Brookfield","Bichon Frise",2,-27.4946276,152.9088908
"1916","Brookfield","Border Collie",62,-27.4946276,152.9088908
"1917","Brookfield","Borzoi",1,-27.4946276,152.9088908
"1918","Brookfield","Boston Terrier",1,-27.4946276,152.9088908
"1919","Brookfield","Bouvier des Flandres",2,-27.4946276,152.9088908
"1920","Brookfield","Boxer",5,-27.4946276,152.9088908
"1921","Brookfield","British Bulldog",2,-27.4946276,152.9088908
"1922","Brookfield","Brittany",1,-27.4946276,152.9088908
"1923","Brookfield","Bull Arab",6,-27.4946276,152.9088908
"1924","Brookfield","Bull Terrier",3,-27.4946276,152.9088908
"1925","Brookfield","Bullmastiff",2,-27.4946276,152.9088908
"1926","Brookfield","Cavalier King Charles Spaniel",25,-27.4946276,152.9088908
"1927","Brookfield","Chesapeake Bay Retriever",1,-27.4946276,152.9088908
"1928","Brookfield","Chihuahua",3,-27.4946276,152.9088908
"1929","Brookfield","Cocker Spaniel",15,-27.4946276,152.9088908
"1930","Brookfield","Dachshund",9,-27.4946276,152.9088908
"1931","Brookfield","Dalmatian",3,-27.4946276,152.9088908
"1932","Brookfield","Dobermann",1,-27.4946276,152.9088908
"1933","Brookfield","English Setter",1,-27.4946276,152.9088908
"1934","Brookfield","English Springer Spaniel",3,-27.4946276,152.9088908
"1935","Brookfield","Fox Terrier",9,-27.4946276,152.9088908
"1936","Brookfield","Fox Terrier (Smooth)",1,-27.4946276,152.9088908
"1937","Brookfield","French Bulldog",3,-27.4946276,152.9088908
"1938","Brookfield","German Shepherd Dog",15,-27.4946276,152.9088908
"1939","Brookfield","German Shorthaired Pointer",3,-27.4946276,152.9088908
"1940","Brookfield","Golden Retriever",17,-27.4946276,152.9088908
"1941","Brookfield","Great Dane",3,-27.4946276,152.9088908
"1942","Brookfield","Greyhound",4,-27.4946276,152.9088908
"1943","Brookfield","Havanese",3,-27.4946276,152.9088908
"1944","Brookfield","Hungarian Vizsla",7,-27.4946276,152.9088908
"1945","Brookfield","Irish Wolfhound",2,-27.4946276,152.9088908
"1946","Brookfield","Italian Greyhound",3,-27.4946276,152.9088908
"1947","Brookfield","Jack Russell Terrier",15,-27.4946276,152.9088908
"1948","Brookfield","Keeshond",1,-27.4946276,152.9088908
"1949","Brookfield","Labrador Retriever",71,-27.4946276,152.9088908
"1950","Brookfield","Lhasa Apso",4,-27.4946276,152.9088908
"1951","Brookfield","Lowchen",1,-27.4946276,152.9088908
"1952","Brookfield","Maltese",20,-27.4946276,152.9088908
"1953","Brookfield","Manchester Terrier",1,-27.4946276,152.9088908
"1954","Brookfield","Maremma Sheepdog",3,-27.4946276,152.9088908
"1955","Brookfield","Mastiff",2,-27.4946276,152.9088908
"1956","Brookfield","Miniature Pinscher",1,-27.4946276,152.9088908
"1957","Brookfield","Neapolitan Mastiff",1,-27.4946276,152.9088908
"1958","Brookfield","Old English Sheepdog",1,-27.4946276,152.9088908
"1959","Brookfield","Papillon",1,-27.4946276,152.9088908
"1960","Brookfield","Pointer",1,-27.4946276,152.9088908
"1961","Brookfield","Pomeranian",6,-27.4946276,152.9088908
"1962","Brookfield","Poodle",17,-27.4946276,152.9088908
"1963","Brookfield","Poodle (Miniature)",2,-27.4946276,152.9088908
"1964","Brookfield","Poodle (Toy)",2,-27.4946276,152.9088908
"1965","Brookfield","Pug",2,-27.4946276,152.9088908
"1966","Brookfield","Rhodesian Ridgeback",6,-27.4946276,152.9088908
"1967","Brookfield","Rottweiler",3,-27.4946276,152.9088908
"1968","Brookfield","Rough Collie",2,-27.4946276,152.9088908
"1969","Brookfield","Samoyed",1,-27.4946276,152.9088908
"1970","Brookfield","Schnauzer",4,-27.4946276,152.9088908
"1971","Brookfield","Schnauzer (Miniature)",3,-27.4946276,152.9088908
"1972","Brookfield","Shar Pei",1,-27.4946276,152.9088908
"1973","Brookfield","Shetland Sheepdog",1,-27.4946276,152.9088908
"1974","Brookfield","Shih Tzu",7,-27.4946276,152.9088908
"1975","Brookfield","Siberian Husky",1,-27.4946276,152.9088908
"1976","Brookfield","Small Cross Breed",1,-27.4946276,152.9088908
"1977","Brookfield","Staffordshire Bull Terrier",22,-27.4946276,152.9088908
"1978","Brookfield","Tenterfield Terrier",3,-27.4946276,152.9088908
"1979","Brookfield","Unknown",3,-27.4946276,152.9088908
"1980","Brookfield","Weimaraner",2,-27.4946276,152.9088908
"1981","Brookfield","Welsh Corgi (Pembroke)",1,-27.4946276,152.9088908
"1982","Brookfield","Welsh Terrier",1,-27.4946276,152.9088908
"1983","Brookfield","West Highland White Terrier",7,-27.4946276,152.9088908
"1984","Brookfield","Whippet",4,-27.4946276,152.9088908
"1985","Bulimba","Affenpinscher",1,-27.4481394,153.0586203
"1986","Bulimba","Afghan Hound",2,-27.4481394,153.0586203
"1987","Bulimba","Airedale Terrier",3,-27.4481394,153.0586203
"1988","Bulimba","American Staffordshire Terrier",9,-27.4481394,153.0586203
"1989","Bulimba","Australian Cattle Dog",12,-27.4481394,153.0586203
"1990","Bulimba","Australian Kelpie",16,-27.4481394,153.0586203
"1991","Bulimba","Australian Shepherd",4,-27.4481394,153.0586203
"1992","Bulimba","Australian Silky Terrier",4,-27.4481394,153.0586203
"1993","Bulimba","Australian Terrier",2,-27.4481394,153.0586203
"1994","Bulimba","Beagle",8,-27.4481394,153.0586203
"1995","Bulimba","Bearded Collie",1,-27.4481394,153.0586203
"1996","Bulimba","Bichon Frise",7,-27.4481394,153.0586203
"1997","Bulimba","Border Collie",30,-27.4481394,153.0586203
"1998","Bulimba","Boston Terrier",13,-27.4481394,153.0586203
"1999","Bulimba","Boxer",5,-27.4481394,153.0586203
"2000","Bulimba","British Bulldog",5,-27.4481394,153.0586203
"2001","Bulimba","Brittany",1,-27.4481394,153.0586203
"2002","Bulimba","Bull Arab",8,-27.4481394,153.0586203
"2003","Bulimba","Bull Terrier",3,-27.4481394,153.0586203
"2004","Bulimba","Bull Terrier (Miniature)",1,-27.4481394,153.0586203
"2005","Bulimba","Bulldog",1,-27.4481394,153.0586203
"2006","Bulimba","Bullmastiff",4,-27.4481394,153.0586203
"2007","Bulimba","Cairn Terrier",1,-27.4481394,153.0586203
"2008","Bulimba","Cavalier King Charles Spaniel",91,-27.4481394,153.0586203
"2009","Bulimba","Chihuahua",5,-27.4481394,153.0586203
"2010","Bulimba","Chihuahua (Long Coat)",3,-27.4481394,153.0586203
"2011","Bulimba","Chihuahua (Smooth Coat)",2,-27.4481394,153.0586203
"2012","Bulimba","Chow Chow",5,-27.4481394,153.0586203
"2013","Bulimba","Cocker Spaniel",27,-27.4481394,153.0586203
"2014","Bulimba","Dachshund",22,-27.4481394,153.0586203
"2015","Bulimba","Dalmatian",3,-27.4481394,153.0586203
"2016","Bulimba","Dobermann",4,-27.4481394,153.0586203
"2017","Bulimba","English Springer Spaniel",2,-27.4481394,153.0586203
"2018","Bulimba","English Toy Terrier",1,-27.4481394,153.0586203
"2019","Bulimba","Fox Terrier",11,-27.4481394,153.0586203
"2020","Bulimba","Fox Terrier (Smooth)",3,-27.4481394,153.0586203
"2021","Bulimba","French Bulldog",13,-27.4481394,153.0586203
"2022","Bulimba","German Pinscher",1,-27.4481394,153.0586203
"2023","Bulimba","German Shepherd Dog",7,-27.4481394,153.0586203
"2024","Bulimba","German Shorthaired Pointer",5,-27.4481394,153.0586203
"2025","Bulimba","German Wirehaired Pointer",1,-27.4481394,153.0586203
"2026","Bulimba","Golden Retriever",38,-27.4481394,153.0586203
"2027","Bulimba","Great Dane",3,-27.4481394,153.0586203
"2028","Bulimba","Greyhound",6,-27.4481394,153.0586203
"2029","Bulimba","Griffon Bruxellois",1,-27.4481394,153.0586203
"2030","Bulimba","Havanese",2,-27.4481394,153.0586203
"2031","Bulimba","Hungarian Vizsla",8,-27.4481394,153.0586203
"2032","Bulimba","Irish Wolfhound",1,-27.4481394,153.0586203
"2033","Bulimba","Italian Greyhound",5,-27.4481394,153.0586203
